#,Side,Entry Time,Exit Time,Entry Price,Exit Price,P&L,Duration,Entry Reason,Exit Reason
2578,CALL,2026-02-26T13:05:00+05:30,2026-02-26T13:10:00+05:30,25451.80,25435.35,-16.45,5m0s,"1m CALL entry: EMA6(2544208) EMA9(2543925) > MA21(2543801), close=2545180","1m CALL exit: EMA6(2543766) crossed below EMA9(2543770), close=2543535"
2579,PUT,2026-02-26T13:16:00+05:30,2026-02-26T13:23:00+05:30,25420.20,25433.30,-13.10,7m0s,"1m PUT entry: EMA6(2542856) EMA9(2543045) < MA21(2543247), close=2542020","1m PUT exit: EMA6(2542538) crossed above EMA9(2542517), close=2543330"
2580,CALL,2026-02-26T13:26:00+05:30,2026-02-26T13:34:00+05:30,25448.00,25432.85,-15.15,8m0s,"1m CALL entry: EMA6(2543701) EMA9(2543402) > MA21(2543041), close=2544800","1m CALL exit: EMA6(2543800) crossed below EMA9(2543803), close=2543285"
2581,CALL,2026-02-26T13:36:00+05:30,2026-02-26T13:38:00+05:30,25442.70,25435.25,-7.45,2m0s,"1m CALL re-entry: EMA6(2543899) EMA9(2543868) > MA21(2543321), close=2544270","1m CALL exit: EMA6(2543830) crossed below EMA9(2543834), close=2543525"
2582,CALL,2026-02-26T13:39:00+05:30,2026-02-26T13:44:00+05:30,25439.35,25438.20,-1.15,5m0s,"1m CALL re-entry: EMA6(2543860) EMA9(2543854) > MA21(2543638), close=2543935","1m CALL exit: EMA6(2543920) crossed below EMA9(2543924), close=2543820"
2583,PUT,2026-02-26T13:46:00+05:30,2026-02-26T13:53:00+05:30,25427.10,25440.70,-13.60,7m0s,"1m PUT re-entry: EMA6(2543663) EMA9(2543750) < MA21(2543983), close=2542710","1m PUT exit: EMA6(2543070) crossed above EMA9(2543035), close=2544070"
2584,CALL,2026-02-26T13:55:00+05:30,2026-02-26T14:03:00+05:30,25448.35,25425.95,-22.40,8m0s,"1m CALL entry: EMA6(2543804) EMA9(2543581) > MA21(2543493), close=2544835","1m CALL exit: EMA6(2543668) crossed below EMA9(2543740), close=2542595"
2585,PUT,2026-02-26T14:05:00+05:30,2026-02-26T14:10:00+05:30,25419.35,25449.10,-29.75,5m0s,"1m PUT entry: EMA6(2542985) EMA9(2543220) < MA21(2543356), close=2541935","1m PUT exit: EMA6(2543447) crossed above EMA9(2543303), close=2544910"
2586,CALL,2026-02-26T14:11:00+05:30,2026-02-26T14:21:00+05:30,25447.00,25434.80,-12.20,10m0s,"1m CALL entry: EMA6(2543805) EMA9(2543583) > MA21(2543542), close=2544700","1m CALL exit: EMA6(2544448) crossed below EMA9(2544524), close=2543480"
2587,PUT,2026-02-26T14:24:00+05:30,2026-02-26T14:30:00+05:30,25430.15,25441.70,-11.55,6m0s,"1m PUT entry: EMA6(2543677) EMA9(2543903) < MA21(2543983), close=2543015","1m PUT exit: EMA6(2543935) crossed above EMA9(2543908), close=2544170"
2588,PUT,2026-02-26T14:31:00+05:30,2026-02-26T14:32:00+05:30,25436.15,25443.75,-7.60,1m0s,"1m PUT re-entry: EMA6(2543844) EMA9(2543849) < MA21(2544315), close=2543615","1m PUT exit: EMA6(2543996) crossed above EMA9(2543954), close=2544375"
2589,CALL,2026-02-26T14:34:00+05:30,2026-02-26T14:58:00+05:30,25462.45,25494.15,31.70,24m0s,"1m CALL entry: EMA6(2544814) EMA9(2544557) > MA21(2544329), close=2546245","1m CALL exit: EMA6(2550028) crossed below EMA9(2550097), close=2549415"
2590,PUT,2026-02-26T14:59:00+05:30,2026-02-26T15:00:00+05:30,25501.85,25522.15,-20.30,1m0s,"1m PUT entry: EMA6(2550073) EMA9(2550114) < MA21(2550144), close=2550185","1m PUT exit: EMA6(2550685) crossed above EMA9(2550535), close=2552215"
2591,PUT,2026-02-26T15:02:00+05:30,2026-02-26T15:09:00+05:30,25481.80,25503.30,-21.50,7m0s,"1m PUT entry: EMA6(2550102) EMA9(2550192) < MA21(2550474), close=2548180","1m PUT exit: EMA6(2550003) crossed above EMA9(2549976), close=2550330"
2592,PUT,2026-02-26T15:11:00+05:30,2026-02-26T15:20:00+05:30,25493.70,25500.65,-6.95,9m0s,"1m PUT re-entry: EMA6(2549808) EMA9(2549848) < MA21(2550013), close=2549370","1m PUT exit: EMA6(2549670) crossed above EMA9(2549649), close=2550065"
2593,CALL,2026-02-26T15:21:00+05:30,2026-02-26T15:22:00+05:30,25496.90,25494.25,-2.65,1m0s,"1m CALL entry: EMA6(2549676) EMA9(2549657) > MA21(2549647), close=2549690","1m CALL exit: EMA6(2549604) crossed below EMA9(2549611), close=2549425"
2594,CALL,2026-02-26T15:23:00+05:30,2026-02-26T15:25:00+05:30,25498.25,25494.25,-4.00,2m0s,"1m CALL re-entry: EMA6(2549667) EMA9(2549654) > MA21(2549634), close=2549825","1m CALL exit: EMA6(2549637) crossed below EMA9(2549641), close=2549425"
2595,PUT,2026-02-27T10:14:00+05:30,2026-02-27T10:25:00+05:30,25322.60,25326.45,-3.85,11m0s,"1m PUT re-entry: EMA6(2532575) EMA9(2532589) < MA21(2532835), close=2532260","1m PUT exit: EMA6(2531397) crossed above EMA9(2531292), close=2532645"
2596,CALL,2026-02-27T10:28:00+05:30,2026-02-27T10:41:00+05:30,25330.90,25319.00,-11.90,13m0s,"1m CALL entry: EMA6(2532069) EMA9(2531842) > MA21(2531646), close=2533090","1m CALL exit: EMA6(2532972) crossed below EMA9(2533022), close=2531900"
2597,PUT,2026-02-27T10:43:00+05:30,2026-02-27T11:03:00+05:30,25316.55,25319.60,-3.05,20m0s,"1m PUT entry: EMA6(2532425) EMA9(2532607) < MA21(2532708), close=2531655","1m PUT exit: EMA6(2531381) crossed above EMA9(2531326), close=2531960"
2598,CALL,2026-02-27T11:04:00+05:30,2026-02-27T11:19:00+05:30,25322.95,25325.35,2.40,15m0s,"1m CALL entry: EMA6(2531642) EMA9(2531520) > MA21(2531421), close=2532295","1m CALL exit: EMA6(2532967) crossed below EMA9(2532970), close=2532535"
2599,PUT,2026-02-27T11:22:00+05:30,2026-02-27T11:44:00+05:30,25320.95,25295.10,25.85,22m0s,"1m PUT entry: EMA6(2532526) EMA9(2532638) < MA21(2532772), close=2532095","1m PUT exit: EMA6(2528966) crossed above EMA9(2528947), close=2529510"
2600,CALL,2026-02-27T11:46:00+05:30,2026-02-27T12:07:00+05:30,25300.85,25299.00,-1.85,21m0s,"1m CALL entry: EMA6(2529564) EMA9(2529396) > MA21(2529322), close=2530085","1m CALL exit: EMA6(2530935) crossed below EMA9(2531043), close=2529900"
2601,PUT,2026-02-27T12:08:00+05:30,2026-02-27T12:27:00+05:30,25292.55,25303.50,-10.95,19m0s,"1m PUT entry: EMA6(2530455) EMA9(2530686) < MA21(2530859), close=2529255","1m PUT exit: EMA6(2528945) crossed above EMA9(2528779), close=2530350"
2602,PUT,2026-02-27T12:39:00+05:30,2026-02-27T12:50:00+05:30,25282.25,25290.80,-8.55,11m0s,"1m PUT entry: EMA6(2528750) EMA9(2528921) < MA21(2529055), close=2528225","1m PUT exit: EMA6(2528366) crossed above EMA9(2528346), close=2529080"
2603,CALL,2026-02-27T12:52:00+05:30,2026-02-27T12:56:00+05:30,25292.75,25278.25,-14.50,4m0s,"1m CALL entry: EMA6(2528775) EMA9(2528652) > MA21(2528619), close=2529275","1m CALL exit: EMA6(2528365) crossed below EMA9(2528423), close=2527825"
2604,PUT,2026-02-27T12:57:00+05:30,2026-02-27T13:05:00+05:30,25274.95,25286.60,-11.65,8m0s,"1m PUT entry: EMA6(2528116) EMA9(2528238) < MA21(2528315), close=2527495","1m PUT exit: EMA6(2528140) crossed above EMA9(2528111), close=2528660"
2605,CALL,2026-02-27T13:07:00+05:30,2026-02-27T13:17:00+05:30,25296.40,25284.95,-11.45,10m0s,"1m CALL entry: EMA6(2528710) EMA9(2528532) > MA21(2528291), close=2529640","1m CALL exit: EMA6(2528850) crossed below EMA9(2528875), close=2528495"
2606,PUT,2026-02-27T13:20:00+05:30,2026-02-27T13:25:00+05:30,25283.80,25297.30,-13.50,5m0s,"1m PUT entry: EMA6(2528593) EMA9(2528669) < MA21(2528688), close=2528380","1m PUT exit: EMA6(2528978) crossed above EMA9(2528902), close=2529730"
2607,CALL,2026-02-27T13:26:00+05:30,2026-02-27T14:04:00+05:30,25293.80,25325.80,32.00,38m0s,"1m CALL entry: EMA6(2529093) EMA9(2528998) > MA21(2528966), close=2529380","1m CALL exit: EMA6(2533369) crossed below EMA9(2533382), close=2532580"
2608,PUT,2026-02-27T14:07:00+05:30,2026-02-27T14:10:00+05:30,25319.40,25336.55,-17.15,3m0s,"1m PUT entry: EMA6(2532588) EMA9(2532786) < MA21(2532931), close=2531940","1m PUT exit: EMA6(2533097) crossed above EMA9(2533070), close=2533655"
2609,PUT,2026-02-27T14:12:00+05:30,2026-02-27T14:49:00+05:30,25328.65,25300.75,27.90,37m0s,"1m PUT entry: EMA6(2533071) EMA9(2533065) < MA21(2533200), close=2532865","1m PUT exit: EMA6(2529596) crossed above EMA9(2529586), close=2530075"
2610,CALL,2026-02-27T14:50:00+05:30,2026-02-27T15:00:00+05:30,25304.25,25239.25,-65.00,10m0s,"1m CALL entry: EMA6(2529833) EMA9(2529754) > MA21(2529700), close=2530425","1m CALL exit: EMA6(2528677) crossed below EMA9(2529103), close=2523925"
2611,PUT,2026-02-27T15:27:00+05:30,2026-02-27T15:29:00+05:30,25170.20,25181.80,-11.60,2m0s,"1m PUT entry: EMA6(2516959) EMA9(2517035) < MA21(2517076), close=2517020",end of day (15:29 close)
2612,PUT,2026-03-02T09:15:00+05:30,2026-03-02T09:32:00+05:30,24858.35,24935.05,-76.70,17m0s,"1m PUT entry: EMA6(2508408) EMA9(2511049) < MA21(2515885), close=2485835","1m PUT exit: EMA6(2492045) crossed above EMA9(2491932), close=2493505"
2613,CALL,2026-03-02T09:33:00+05:30,2026-03-02T09:50:00+05:30,24964.15,24943.80,-20.35,17m0s,"1m CALL entry: EMA6(2493294) EMA9(2492828) > MA21(2492811), close=2496415","1m CALL exit: EMA6(2495908) crossed below EMA9(2495971), close=2494380"
2614,PUT,2026-03-02T09:52:00+05:30,2026-03-02T10:00:00+05:30,24921.05,24939.65,-18.60,8m0s,"1m PUT entry: EMA6(2494547) EMA9(2494973) < MA21(2495575), close=2492105","1m PUT exit: EMA6(2493072) crossed above EMA9(2492970), close=2493965"
2615,PUT,2026-03-02T10:02:00+05:30,2026-03-02T10:31:00+05:30,24911.85,24878.75,33.10,29m0s,"1m PUT re-entry: EMA6(2492606) EMA9(2492687) < MA21(2493933), close=2491185","1m PUT exit: EMA6(2486655) crossed above EMA9(2486632), close=2487875"
2616,CALL,2026-03-02T10:33:00+05:30,2026-03-02T10:36:00+05:30,24879.30,24850.65,-28.65,3m0s,"1m CALL entry: EMA6(2487034) EMA9(2486906) > MA21(2486887), close=2487930","1m CALL exit: EMA6(2486297) crossed below EMA9(2486441), close=2485065"
2617,CALL,2026-03-02T10:58:00+05:30,2026-03-02T11:11:00+05:30,24855.90,24849.35,-6.55,13m0s,"1m CALL entry: EMA6(2484284) EMA9(2483989) > MA21(2483649), close=2485590","1m CALL exit: EMA6(2485332) crossed below EMA9(2485352), close=2484935"
2618,PUT,2026-03-02T11:14:00+05:30,2026-03-02T11:38:00+05:30,24843.20,24817.55,25.65,24m0s,"1m PUT entry: EMA6(2484934) EMA9(2485047) < MA21(2485147), close=2484320","1m PUT exit: EMA6(2481172) crossed above EMA9(2481166), close=2481755"
2619,CALL,2026-03-02T11:42:00+05:30,2026-03-02T11:50:00+05:30,24818.50,24812.15,-6.35,8m0s,"1m CALL entry: EMA6(2481514) EMA9(2481443) > MA21(2481387), close=2481850","1m CALL exit: EMA6(2481979) crossed below EMA9(2482013), close=2481215"
2620,PUT,2026-03-02T11:52:00+05:30,2026-03-02T12:32:00+05:30,24798.05,24736.20,61.85,40m0s,"1m PUT entry: EMA6(2481201) EMA9(2481443) < MA21(2481568), close=2479805","1m PUT exit: EMA6(2473216) crossed above EMA9(2473201), close=2473620"
2621,CALL,2026-03-02T12:34:00+05:30,2026-03-02T12:35:00+05:30,24734.90,24727.05,-7.85,1m0s,"1m CALL entry: EMA6(2473342) EMA9(2473298) > MA21(2473110), close=2473490","1m CALL exit: EMA6(2473160) crossed below EMA9(2473180), close=2472705"
2622,CALL,2026-03-02T12:37:00+05:30,2026-03-02T12:38:00+05:30,24736.35,24695.70,-40.65,1m0s,"1m CALL re-entry: EMA6(2473246) EMA9(2473228) > MA21(2473040), close=2473635","1m CALL exit: EMA6(2472195) crossed below EMA9(2472497), close=2469570"
2623,PUT,2026-03-02T12:57:00+05:30,2026-03-02T13:01:00+05:30,24693.15,24702.20,-9.05,4m0s,"1m PUT re-entry: EMA6(2469603) EMA9(2469623) < MA21(2469646), close=2469315","1m PUT exit: EMA6(2469678) crossed above EMA9(2469645), close=2470220"
2624,CALL,2026-03-02T13:07:00+05:30,2026-03-02T13:09:00+05:30,24699.35,24692.90,-6.45,2m0s,"1m CALL re-entry: EMA6(2469746) EMA9(2469723) > MA21(2469594), close=2469935","1m CALL exit: EMA6(2469625) crossed below EMA9(2469647), close=2469290"
2625,PUT,2026-03-02T13:10:00+05:30,2026-03-02T13:15:00+05:30,24696.30,24697.95,-1.65,5m0s,"1m PUT entry: EMA6(2469626) EMA9(2469644) < MA21(2469667), close=2469630","1m PUT exit: EMA6(2469601) crossed above EMA9(2469597), close=2469795"
2626,CALL,2026-03-02T13:16:00+05:30,2026-03-02T13:17:00+05:30,24697.15,24693.80,-3.35,1m0s,"1m CALL entry: EMA6(2469634) EMA9(2469621) > MA21(2469607), close=2469715","1m CALL exit: EMA6(2469561) crossed below EMA9(2469573), close=2469380"
2627,CALL,2026-03-02T13:19:00+05:30,2026-03-02T13:24:00+05:30,24699.20,24696.00,-3.20,5m0s,"1m CALL entry: EMA6(2469696) EMA9(2469666) > MA21(2469661), close=2469920","1m CALL exit: EMA6(2469670) crossed below EMA9(2469674), close=2469600"
2628,PUT,2026-03-02T13:25:00+05:30,2026-03-02T14:03:00+05:30,24691.10,24688.35,2.75,38m0s,"1m PUT entry: EMA6(2469510) EMA9(2469562) < MA21(2469613), close=2469110","1m PUT exit: EMA6(2463844) crossed above EMA9(2463565), close=2468835"
2629,CALL,2026-03-02T14:04:00+05:30,2026-03-02T14:26:00+05:30,24687.30,24757.90,70.60,22m0s,"1m CALL entry: EMA6(2465240) EMA9(2464598) > MA21(2464573), close=2468730","1m CALL exit: EMA6(2476920) crossed below EMA9(2476974), close=2475790"
2630,PUT,2026-03-02T14:27:00+05:30,2026-03-02T14:34:00+05:30,24743.55,24799.75,-56.20,7m0s,"1m PUT entry: EMA6(2476187) EMA9(2476451) < MA21(2476785), close=2474355","1m PUT exit: EMA6(2476178) crossed above EMA9(2475830), close=2479975"
2631,CALL,2026-03-02T14:35:00+05:30,2026-03-02T14:57:00+05:30,24840.30,24838.15,-2.15,22m0s,"1m CALL entry: EMA6(2478422) EMA9(2477470) > MA21(2476681), close=2484030","1m CALL exit: EMA6(2486001) crossed below EMA9(2486187), close=2483815"
2632,PUT,2026-03-02T14:58:00+05:30,2026-03-02T15:07:00+05:30,24838.30,24875.90,-37.60,9m0s,"1m PUT entry: EMA6(2485381) EMA9(2485715) < MA21(2486193), close=2483830","1m PUT exit: EMA6(2485252) crossed above EMA9(2485038), close=2487590"
2633,CALL,2026-03-02T15:09:00+05:30,2026-03-02T15:24:00+05:30,24862.60,24864.25,1.65,15m0s,"1m CALL entry: EMA6(2485909) EMA9(2485606) > MA21(2485514), close=2486260","1m CALL exit: EMA6(2488385) crossed below EMA9(2488617), close=2486425"
2634,PUT,2026-03-02T15:27:00+05:30,2026-03-02T15:29:00+05:30,24876.85,24849.75,27.10,2m0s,"1m PUT entry: EMA6(2488116) EMA9(2488302) < MA21(2488569), close=2487685",end of day (15:29 close)
2635,CALL,2026-03-04T09:52:00+05:30,2026-03-04T10:33:00+05:30,24369.30,24402.90,33.60,41m0s,"1m CALL entry: EMA6(2436638) EMA9(2436864) > MA21(2436620), close=2436930","1m CALL exit: EMA6(2441114) crossed below EMA9(2441128), close=2440290"
2636,PUT,2026-03-04T10:35:00+05:30,2026-03-04T10:46:00+05:30,24384.30,24414.10,-29.80,11m0s,"1m PUT entry: EMA6(2440096) EMA9(2440389) < MA21(2440671), close=2438430","1m PUT exit: EMA6(2439880) crossed above EMA9(2439751), close=2441410"
2637,CALL,2026-03-04T10:49:00+05:30,2026-03-04T10:50:00+05:30,24400.30,24389.35,-10.95,1m0s,"1m CALL entry: EMA6(2440194) EMA9(2440076) > MA21(2439993), close=2440030","1m CALL exit: EMA6(2439834) crossed below EMA9(2439848), close=2438935"
2638,CALL,2026-03-04T10:55:00+05:30,2026-03-04T11:17:00+05:30,24397.80,24424.05,26.25,22m0s,"1m CALL entry: EMA6(2439590) EMA9(2439610) > MA21(2439521), close=2439780","1m CALL exit: EMA6(2443283) crossed below EMA9(2443380), close=2442405"
2639,PUT,2026-03-04T11:20:00+05:30,2026-03-04T11:50:00+05:30,24415.10,24393.20,21.90,30m0s,"1m PUT entry: EMA6(2442184) EMA9(2442498) < MA21(2442834), close=2441510","1m PUT exit: EMA6(2437303) crossed above EMA9(2437092), close=2439320"
2640,CALL,2026-03-04T12:00:00+05:30,2026-03-04T12:15:00+05:30,24384.00,24381.90,-2.10,15m0s,"1m CALL re-entry: EMA6(2437759) EMA9(2437726) > MA21(2437395), close=2438400","1m CALL exit: EMA6(2438714) crossed below EMA9(2438775), close=2438190"
